,fecha,obs1,obs2,obs3,r1d1R,r2d1R,r1d1S,r2d1S,r1d2R,r2d2R,r1d2S,r2d2S,obs,year,month,day,hour
307,2021-01-03,0.0,,0.7,27.43827240212704,34.73668702665687,66.27779582329094,71.66181766457126,1.1393642425537107,7.026570259342876,23.466461181640625,30.233439901072853,0.0,2021,1,3,0
308,2021-01-04,0.0,,0.25,16.149333588778973,16.224177082451643,9.358348973095415,18.308231228004207,6.9115753173828125,15.220261880684614,31.245250701904297,27.111778474971707,0.0,2021,1,4,0
309,2021-01-05,0.0,0.0302339999999999,0.08,54.55441534519196,49.23242739947375,57.73677869141102,59.56948358611147,68.70529556274414,61.88293868205365,55.8197135925293,39.13243988405352,0.0151169999999999,2021,1,5,0
310,2021-01-06,6.603999999999999,5.247002,0.02,68.47484838962555,45.7919396553328,76.67425763607025,59.09906355164416,3.705230712890625,4.839367936521034,13.796134948730469,31.523725213165864,5.925501,2021,1,6,0
311,2021-01-07,1.778,1.639386,1.7700000000000002,,,,,,,,,1.708693,2021,1,7,0
312,2021-01-08,2.032,2.042978,3.1,,,,,,,,,2.037489,2021,1,8,0
313,2021-01-09,0.0,0.06675,9.5,39.36526593565941,50.94278275960702,26.46683979034424,29.69921362479211,13.426361083984377,16.438959653742423,0.3553581237792965,4.254027693602963,0.033375,2021,1,9,0
314,2021-01-10,17.78,13.311666,12.33,21.788686335086823,24.698203438022883,36.29223128873855,39.41794673578215,17.634119033813477,18.591151390846303,28.002716064453125,29.88915442151388,15.545833,2021,1,10,0
315,2021-01-11,1.27,1.106316,1.87,47.71081621944904,52.22992268967611,10.59645962715149,15.320852656460838,31.907299041748047,38.401966580775465,7.943326950073242,12.657706875564074,1.188158,2021,1,11,0
316,2021-01-12,3.302,2.3611980000000004,0.36,4.168363451957701,8.198882015999974,82.89721691608429,71.77220056302535,2.539616107940674,1.983732248887482,63.5531234741211,57.539808497239775,2.831599,2021,1,12,0
317,2021-01-13,14.732,3.63237,1.87,0.3075037822127337,0.4625735174896841,1.021496687084436,7.670627699961256,22.48319083452224,27.10914914205673,41.55175077915192,44.88555474460558,9.182185,2021,1,13,0
318,2021-01-14,2.286,1.836804,,49.85479628294706,29.422804772057557,30.113982454843608,33.92247931055621,0.6135864257812496,0.6987985916143273,11.132965087890623,14.149527598850332,2.061402,2021,1,14,0
319,2021-01-15,2.286,1.6974809999999998,,0.5559802651405331,0.7357166526291591,3.857513129711151,5.011275840814115,14.319565534591671,7.58660588284892,31.73701572418213,23.65886674112369,1.9917405,2021,1,15,0
320,2021-01-16,0.254,0.343554,,1.15187233313918,0.2613344046585226,18.31777471676469,15.039916131659457,0.6878889799118038,1.0980213577555356,9.758081436157228,11.901940184832036,0.298777,2021,1,16,0
321,2021-01-17,0.254,0.185382,,0.0784929292276493,0.098979873342448,3.22624260187149,8.206863269857976,0.3591331243515007,1.4241161112859064,4.58897852897644,5.689180482417639,0.219691,2021,1,17,0
322,2021-01-18,1.778,1.347032,,0.023664427921175,0.1002414545632489,8.380017697811127,8.099622307068508,0.8627669699490068,1.7802737225465528,7.701144218444824,11.764703504256245,1.562516,2021,1,18,0
323,2021-01-19,0.0,0.0066,,0.0272595211863513,0.13238596412452,0.3531493786722416,0.685081687106248,0.0551773682236666,0.3722575513739135,0.1528880000114439,0.6247061518106574,0.0033,2021,1,19,0
324,2021-01-20,0.0,0.022783,0.0,1.3354654237627976,1.6779756397941077,0.0551660358905788,0.4056959705095997,9.014016032218931,12.450278785112427,56.50713831186295,50.89493625746065,0.0113915,2021,1,20,0
325,2021-01-21,0.0,0.178372,0.0,0.6236972445622079,0.5014898716197608,3.626493662595748,4.822624665259284,23.011326789855957,20.519345403065923,19.46697735786438,27.539937648772813,0.089186,2021,1,21,0
326,2021-01-22,37.084,,0.65,3.922933988273144,9.349096905343082,54.0438315011561,43.37826995339571,24.830655097961422,17.431862933565583,23.627105712890625,30.35282827021189,37.084,2021,1,22,0
327,2021-01-23,5.8420000000000005,,3.79,2.4885191917419425,4.045928511742886,1.5162448883056632,3.5283910828413285,3.310638427734375,4.778554847475805,66.89285898208618,56.8860181882519,5.8420000000000005,2021,1,23,0
328,2021-01-24,4.318,3.407461,,4.61364134401083,6.098225358064077,39.1735634803772,39.780765433461255,12.06531858444214,12.006901887022185,33.7224235534668,43.12690616191596,3.8627305,2021,1,24,0
329,2021-01-25,4.572,3.3806950000000007,,7.563503488898277,14.334760113864814,1.995981216430664,3.4856560170504083,14.19846773147583,8.773031272698763,0.1850090026855466,1.7730820362918585,3.9763475,2021,1,25,0
330,2021-01-26,0.254,0.3818509999999999,,0.0313836652785535,0.0644315762569387,5.310351394116878,4.643598268989845,0.1570165976881978,1.7618883568899617,81.90739107131958,52.880924140046965,0.3179254999999999,2021,1,26,0
331,2021-01-27,0.508,0.6259699999999999,,0.9134331622626624,2.2561983439575592,36.771900116247664,38.15824087571258,1.3603842258453362,2.659890741321693,9.894859313964844,22.552351907876712,0.566985,2021,1,27,0
332,2021-01-28,0.254,0.2135179999999999,,7.939566038548946,10.464202388772176,2.213197231292724,5.636829462182869,0.1694602966308588,0.5423272541523878,2.199339866638184,3.554464735478019,0.233759,2021,1,28,0
333,2021-01-29,2.54,2.1351320000000005,,3.163088116794825,2.4906065646501494,1.3940787045285106,3.127323480919364,0.0202593803405758,0.0331350378351185,0.0116324424743651,0.0672682644255977,2.3375660000000003,2021,1,29,0
334,2021-01-30,0.0,0.004284,,2.011433772742748,2.2926351264153326,0.080414459109306,0.3590451559244922,0.0018045902252195,0.0129354067220458,0.0,0.0003563718438386,0.002142,2021,1,30,0
335,2021-01-31,,,,,,,,,,,,,2021,1,31,0
336,2021-02-01,0.254,0.32357,,4.372096812352538,5.728761680393195,85.15455190045759,89.92971281748154,9.461662769317629,10.756497596234732,43.011512756347656,34.1281630516786,0.288785,2021,2,1,0
337,2021-02-02,9.144,7.219099999999999,,0.2306363657116882,0.1227420716838102,6.653461808731663,8.961134760918814,4.952885955572128,8.889688786392782,55.71672487258912,58.17095033528322,8.18155,2021,2,2,0
338,2021-02-03,0.0,0.189819,,4.411801338195801,12.45527308423176,32.51944862958044,35.364940411856544,23.396817207336422,20.490121069940376,82.43924713134766,42.7242056435292,0.0949095,2021,2,3,0
339,2021-02-04,5.334,3.973321,,37.44402235746384,42.72365792267733,27.70068683475256,37.0939755153964,7.725418090820312,10.4757315736519,10.339357376098633,15.492972993974613,4.6536605,2021,2,4,0
340,2021-02-05,4.572,3.5871000000000004,,,,,,,,,,4.07955,2021,2,5,0
341,2021-02-06,0.254,0.002,,11.705134391784668,7.530652553623671,40.76764965057373,22.242327453356225,12.668695449829102,13.956194506990071,7.542270660400391,13.713479953583043,0.128,2021,2,6,0
342,2021-02-07,0.0,0.014717,,,,,,,,,,0.0073585,2021,2,7,0
343,2021-02-08,2.794,5.8425020000000005,,,,,,,,,,4.318251,2021,2,8,0
344,2021-02-09,21.082,16.524046000000002,11.87,0.1338155269622801,0.178036402742914,8.22989809513092,8.326126405364635,19.08459365367889,33.1419168235694,61.8762788772583,65.44366635501116,18.803023000000003,2021,2,9,0
345,2021-02-10,22.605999999999995,19.255450000000003,0.05,3.59244142472744,5.382264969439666,30.844966327073053,31.04257921081301,41.48176336288452,28.283849709632324,29.491085052490234,40.3368051399605,20.930725,2021,2,10,0
346,2021-02-11,0.0,,0.01,43.35326766967773,45.73166205138667,25.69141893461347,26.603684215641756,40.391902923583984,48.91332881185022,12.412939071655272,9.388792983537789,0.0,2021,2,11,0
347,2021-02-12,0.0,,0.15,20.35140557587146,21.425918976712246,4.351812934502959,17.9323324177175,0.8848094940185546,3.0993703014193668,58.3512282371521,36.19970192803352,0.0,2021,2,12,0
348,2021-02-13,0.508,,0.0,7.36305233836174,8.25373765981728,34.03139519691467,39.68580892384359,40.255774974823,22.719254513848902,32.3850212097168,37.23993543436117,0.508,2021,2,13,0
349,2021-02-14,4.571999999999999,0.002484,0.03,4.874559544026851,10.92596351406258,42.74934430338908,36.25229485358588,0.0905098915100095,0.4123282469095106,11.470954895019531,15.089899700645557,2.287242,2021,2,14,0
350,2021-02-15,0.0,0.0,0.06,1.8892846358940003,1.6251410352040965,12.13079485297203,12.520873249502731,2.5055469274520874,6.082153454064516,17.231586456298825,12.375497341829334,0.0,2021,2,15,0
351,2021-02-16,0.0,0.0,0.38,2.8420147036667904,6.279191985508138,15.879007328301668,18.75751208493916,54.519325256347656,47.615067625268736,0.4568481445312492,2.056451633334401,0.0,2021,2,16,0
352,2021-02-17,1.524,0.0,1.4500000000000002,45.257967979647226,29.688861440886804,5.957494258880616,3.835440787999141,23.74551773071289,22.16001390486804,17.631781578063965,12.356596390655689,0.762,2021,2,17,0
353,2021-02-18,9.652,,9.37,46.33970487117767,33.88650882024356,8.811155796051025,11.90545835530022,31.726062774658203,33.46773274524096,22.326136589050293,23.606421392668047,9.652,2021,2,18,0
354,2021-02-19,9.143999999999998,0.000717,0.74,42.897274017333984,31.834499267104523,0.3463411331176748,0.4920010889038548,30.094776153564453,28.76287171829346,42.00822734832764,42.140188399976125,4.572358499999999,2021,2,19,0
355,2021-02-20,0.254,0.0,16.450000000000003,42.97677667438984,39.82793137471024,20.40391161285424,20.007548888424218,36.78277587890625,42.7902410247456,42.05125427246094,58.7677173803949,0.127,2021,2,20,0
356,2021-02-21,3.302,0.0,1.1900000000000002,37.07180595397949,22.842247632003204,49.67965030670166,34.693652247255,6.248031616210936,5.337585895696437,116.20476531982422,97.48264443826704,1.651,2021,2,21,0
357,2021-02-22,11.175999999999998,0.0021,1.81,6.219622492790222,6.543281265297392,10.096239056964842,12.590015258052553,0.9907174110412592,2.141742487798717,17.016258239746094,17.813488343801097,5.589049999999999,2021,2,22,0
358,2021-02-23,0.508,0.0,0.06,0.3192203156650056,3.081984693007561,25.84517347812653,27.78483925306861,5.666772454977036,7.8164729111574465,16.101499557495117,19.658813700322906,0.254,2021,2,23,0
359,2021-02-24,0.254,0.0,1.46,0.7074753392953419,2.231777475298137,6.364407008048147,18.119407751152966,6.8002986907958975,10.408667689609327,17.66711235046387,10.165719016036526,0.127,2021,2,24,0
360,2021-02-25,0.0,0.0,0.4499999999999999,4.265621114522219,9.391926473686048,20.17860286682844,27.28917530393359,7.946770668029784,5.695884672454392,31.78312301635742,40.2340989236947,0.0,2021,2,25,0
361,2021-02-26,2.54,0.0,0.71,1.1016156896948803,2.5514400841818325,17.051072895526886,33.19490174228272,7.050610899925232,6.63523268897693,51.77236175537109,34.83754906991815,1.27,2021,2,26,0
362,2021-02-27,2.032,0.0,0.37,0.1309074237942689,0.2624888034736372,0.4843478577677155,3.543473917886412,0.4359138011932368,1.8203091874251696,43.36447140574456,42.73830963398007,1.016,2021,2,27,0
363,2021-02-28,,,,,,,,,,,,,2021,2,28,0
364,2021-03-01,22.606000000000005,,26.829999999999995,2.1969671249389644,4.601232055661351,7.988792419433594,14.125568795223844,38.84132766723633,21.927048357503875,14.849075317382812,16.677762556309325,22.606000000000005,2021,3,1,0
365,2021-03-02,9.144,,0.67,4.918776890262961,7.75512461557352,29.09817331284285,39.16210287690093,2.912840843200683,2.778384176216014,24.665283203125,40.4011666728122,9.144,2021,3,2,0
366,2021-03-03,,,7.25,18.405856162309647,21.50403480194845,46.92546122474596,41.59014401806853,25.617544174194336,32.20408476504898,41.46474838256837,32.587884931184746,,2021,3,3,0
367,2021-03-04,,,4.52,34.000579833984375,36.97308494871013,56.275020599365234,48.83239799686699,32.502899169921875,25.840291513391737,58.291618347167976,40.31425481766147,,2021,3,4,0
368,2021-03-05,,,1.25,5.074224472045898,6.145881868711919,31.955732822418216,23.984491086888315,19.056856155395508,22.4383824328717,49.08881759643555,41.25510004718219,,2021,3,5,0
369,2021-03-06,,,6.21,,,,,,,,,,2021,3,6,0
370,2021-03-07,,,11.42,,,,,,,,,,2021,3,7,0
371,2021-03-08,,,0.0,0.0363390332931881,0.0387749732217518,0.0065685552690409,0.0116272102569784,0.0030127726495263,0.0050655313394016,0.0064832498319446,0.0070003546961876,,2021,3,8,0
372,2021-03-09,,,0.2299999999999999,11.741648465394974,14.437185722692629,36.32990029803477,43.40501665219525,9.506277084350586,10.0370286047999,38.14264297485352,51.72461906245503,,2021,3,9,0
373,2021-03-10,,,5.82,38.753466099500656,36.47637027241231,42.166222769767046,45.94255116137275,21.34310531616211,25.03326501146158,72.1685676574707,63.15097544120737,,2021,3,10,0
374,2021-03-11,,,10.93,,,,,,,,,,2021,3,11,0
375,2021-03-12,,,4.95,16.0540543757379,16.595947587240417,33.9844874329865,39.4918334630525,6.82841682434082,6.678643078306443,18.192516326904297,19.834101021159544,,2021,3,12,0
376,2021-03-13,,,0.37,57.39977567270398,48.83325961032408,22.03803749405779,27.518304897908816,52.66357803344727,40.93978121337736,2.4204998016357413,10.919089479036352,,2021,3,13,0
377,2021-03-14,,,1.0000000000000002,26.597147636115555,23.15580646205747,6.016697683371604,18.95628680608593,38.62371063232422,34.45052110013265,30.994602203369148,27.579001314985646,,2021,3,14,0
378,2021-03-15,,,14.66,8.890864841639996,16.385930158634253,39.23797466047108,42.788582127641554,24.63090229034424,12.068502632756228,3.0397300720214835,3.0245303664116863,,2021,3,15,0
379,2021-03-16,,,3.85,7.548182487487792,12.885411501419451,27.727975845336918,27.001174927005597,22.85091209411621,24.58314699181673,88.4275016784668,60.84154593622237,,2021,3,16,0
380,2021-03-17,,,18.630000000000003,45.261430978775024,47.53642950072272,86.84058332443239,65.6947813264855,18.091720581054688,20.96986942967632,32.41997528076172,37.85033354913322,,2021,3,17,0
381,2021-03-18,,,8.54,46.23292922973632,38.39774715359691,90.9457187652588,57.96771179995236,18.781269073486328,17.887959162039987,64.43196105957031,41.93092071904417,,2021,3,18,0
382,2021-03-19,,,8.83,19.574923276901245,23.838149144181223,26.103015899658203,44.34974650448192,58.139570236206055,49.42052887050573,13.600130081176758,19.25143504936797,,2021,3,19,0
383,2021-03-20,,,3.62,7.329050719738007,10.19329072413299,7.08734655380249,7.260954481534039,8.013593673706055,12.420545768724232,33.233187675476074,36.16011831440642,,2021,3,20,0
384,2021-03-21,,,1.27,28.293375968933105,24.295525146681904,63.67577888071537,58.00315108395444,33.0785026550293,31.608041937502968,9.668636322021484,14.349572132235226,,2021,3,21,0
385,2021-03-22,,,3.9300000000000006,54.23367977142334,46.58366764690895,80.96475124359131,89.29565924112006,47.47376632690429,37.20200864855844,4.853195190429688,9.670345607894443,,2021,3,22,0
386,2021-03-23,,,15.8,,,,,,,,,,2021,3,23,0
387,2021-03-24,,,1.08,,,,,,,,,,2021,3,24,0
388,2021-03-25,,,0.91,11.66403341293335,14.148604288518516,22.603854686021805,37.00753104973876,29.480260848999023,24.58885414825549,45.07816123962402,48.62916470314441,,2021,3,25,0
389,2021-03-26,,,5.84,3.729680337011813,11.693589006663084,26.375847816467285,31.44606969284764,9.66737151145935,10.752578630549024,6.181098937988281,16.14331068789266,,2021,3,26,0
390,2021-03-27,,,0.3399999999999999,6.16808319091797,6.35246749573515,3.364944458007812,4.034442067458608,47.88083267211914,40.65477369400851,39.88721466064453,44.723793784357184,,2021,3,27,0
391,2021-03-28,,,0.43,12.89457306265831,16.805411353292364,32.783679991960526,41.8558770769591,5.572947502136231,8.729697648508571,8.869625091552734,6.2406801983251325,,2021,3,28,0
392,2021-03-29,,,7.040000000000001,1.5900707244873038,1.202082378867739,0.428933858871459,0.4417702126973304,26.43933653831482,34.90858289989048,26.90935277938843,18.86885999952789,,2021,3,29,0
393,2021-03-30,,,0.28,29.605851650238037,29.514971954142386,2.783082485198974,8.141338242369773,1.3113746643066402,1.381088038259116,0.9633593559265136,1.0533819791018213,,2021,3,30,0
394,2021-03-31,,,,,,,,,,,,,2021,3,31,0
395,2021-04-01,,,0.56,0.0270482450723643,0.0301069576204958,2.029816478490828,3.459318961380816,18.972385585308075,23.862947325020464,2.741017580032348,8.44352770573174,,2021,4,1,0
396,2021-04-02,,,7.600000000000001,1.5642871856689446,3.89304585296739,38.113054275512695,40.39104647439658,49.97708320617676,43.876228655006216,43.888595581054695,58.65700097521527,,2021,4,2,0
397,2021-04-03,,,1.13,24.698204040527344,23.48194064642349,4.38140794634819,11.868242739663026,8.01327133178711,13.718211561921931,77.90720748901367,36.336200658602905,,2021,4,3,0
398,2021-04-04,,,0.8200000000000001,31.15442657470703,34.600372589738484,14.26808500289917,22.41439208661444,40.95566940307617,29.60843508103409,52.01633262634277,41.86066958596493,,2021,4,4,0
399,2021-04-05,,,19.81,60.28068848280236,64.52682771138915,114.81185816414654,83.9699862342832,21.95912170410156,19.93892149817893,70.83948516845703,42.53988651498933,,2021,4,5,0
400,2021-04-06,,,3.86,,,,,,,,,,2021,4,6,0
401,2021-04-07,,,1.78,,,,,,,,,,2021,4,7,0
402,2021-04-08,,,10.510000000000002,0.0089732501655814,0.0139228542287969,0.0004269117489457,0.000585395414307,0.0,0.0024846634285212,0.0,0.0,,2021,4,8,0
403,2021-04-09,,,3.14,35.633556842803955,32.222535848146265,25.74610185623169,32.03226285182048,12.133583068847656,14.254138866525793,24.84664726257324,27.04829012341281,,2021,4,9,0
404,2021-04-10,,,2.53,38.753466099500656,36.47637027241231,42.166222769767046,45.94255116137275,21.34310531616211,25.03326501146158,72.1685676574707,63.15097544120737,,2021,4,10,0
405,2021-04-11,,,0.8300000000000001,,,,,,,,,,2021,4,11,0
406,2021-04-12,,,0.02,4.362262211740015,5.80024920659137,11.20696783065796,19.57302566269123,3.549993991851806,1.5155240536207728,23.940491676330566,20.320746942536807,,2021,4,12,0
407,2021-04-13,,,0.0,13.81421709060669,13.3838811470823,26.49745804071427,28.04586485509244,11.960479736328123,25.776377915455555,73.1618595123291,70.563226682482,,2021,4,13,0
408,2021-04-14,,,0.13,8.062895156443119,13.401136612566122,79.23908213390206,56.51076460408978,15.81065845489502,17.83634476689406,20.46397399902344,22.85734598055039,,2021,4,14,0
409,2021-04-15,,,7.690000000000001,,,,,,,,,,2021,4,15,0
410,2021-04-16,,,2.7,56.51141166687012,52.75145159910203,45.68140602111816,49.07080165671212,49.3861083984375,42.28420670960332,61.78701400756836,54.39062466587963,,2021,4,16,0
411,2021-04-17,,,0.0,42.02940201759338,54.5726568590177,47.54805137217045,58.21615014749027,41.06858444213867,47.14993953483111,62.23137664794922,69.95497410867598,,2021,4,17,0
412,2021-04-18,,,0.68,31.939083099365234,31.812480110565797,34.436387062072754,35.6870626502296,3.688220977783203,7.016260686253261,36.00421524047852,35.32505719859423,,2021,4,18,0
413,2021-04-19,0.0,,0.06,16.340137839317322,17.753824925228784,63.156667709350586,44.18979221852361,2.749439239501953,3.381699863398524,38.13427734375,28.841200528690724,0.0,2021,4,19,0
414,2021-04-20,0.0,,0.0,16.158309042453766,22.621396394158992,77.80919585627635,63.70548100718794,47.9547119140625,40.80312595680036,27.663063049316406,35.71984832208283,0.0,2021,4,20,0
415,2021-04-21,0.0,,0.0,22.35410558432341,18.75057545377101,57.30629354715347,57.95533717025715,0.7707424163818355,0.9743173257769576,12.076393127441406,14.318603887520702,0.0,2021,4,21,0
416,2021-04-22,2.032,,0.69,54.39398997277021,38.99939869762737,57.84807839286623,69.64379028495738,10.513439178466797,13.293457518536078,4.649105072021484,7.976749043809015,2.032,2021,4,22,0
417,2021-04-23,1.016,,2.99,11.66960740834475,8.619836549464159,64.8462537974119,68.1740165303369,52.49570369720459,43.37448388932769,7.500762939453125,9.402942222376696,1.016,2021,4,23,0
418,2021-04-24,0.0,,0.3399999999999999,1.9445687234401696,2.670405330947468,49.14795160293579,33.47751630032881,1.4966003894805904,2.807879942171549,33.365943908691406,23.98398676527976,0.0,2021,4,24,0
419,2021-04-25,12.192,,1.4199999999999997,0.9353877753019322,4.676877668227251,32.49500309000723,35.44845952916293,3.261368155479431,5.050925164451339,4.635433197021484,9.846582422716018,12.192,2021,4,25,0
420,2021-04-26,3.81,,3.5600000000000005,50.757952772080905,40.59051378896433,80.5052612349391,51.186884091385565,49.29978561401367,44.30210115524827,61.3084716796875,59.59565597312114,3.81,2021,4,26,0
421,2021-04-27,3.048,,2.8400000000000003,20.568153908476237,16.433635821800518,72.08001804351807,76.03228004486829,9.55453109741211,10.89084645752473,7.220146179199219,5.238941191627971,3.048,2021,4,27,0
422,2021-04-28,20.574,,7.790000000000001,14.072311878204346,15.181735581599384,7.738368034362793,8.07207761021385,2.9101428985595703,2.126997010520329,2.401962280273437,2.452595562142577,20.574,2021,4,28,0
423,2021-04-29,35.306000000000004,,5.92,,,,,,,,,35.306000000000004,2021,4,29,0
424,2021-04-30,,,,,,,,,,,,,2021,4,30,0
425,2021-05-01,3.048,,3.0,0.0630374941974871,3.300182862899287,42.364688754081726,37.584019479625454,22.43457093089819,11.552847554407656,22.90607452392578,15.50743683241587,3.048,2021,5,1,0
426,2021-05-02,20.32,,28.65,19.37306932359934,20.24356650447937,73.6794662441049,56.57103162660472,2.540214538574218,2.580106762258171,5.631927490234375,7.155155576212315,20.32,2021,5,2,0
427,2021-05-03,11.43,,17.369999999999997,3.263427197933197,7.581302779745881,85.99494904358247,82.81899482076571,21.98257517814636,13.96834410776273,88.26692199707031,81.27793352040041,11.43,2021,5,3,0
428,2021-05-04,0.0,,1.0399999999999998,88.19754695892335,67.16263419471507,99.37064135074615,77.5346748470362,9.28973388671875,9.602678848196357,23.76028442382813,18.24775707656315,0.0,2021,5,4,0
429,2021-05-05,15.494,,7.81,,,,,,,,,15.494,2021,5,5,0
430,2021-05-06,11.43,,3.92,,,,,,,,,11.43,2021,5,6,0
431,2021-05-07,20.574,,9.63,,,,,,,,,20.574,2021,5,7,0
432,2021-05-08,5.588,,4.35,0.0006051625241525,0.0007948546010566,0.0,8.756802530071446e-18,0.0135773813817648,0.0356938080281653,0.9447764894390251,1.0471011338351086,5.588,2021,5,8,0
433,2021-05-09,8.89,,6.0,25.535420417785645,24.502684607595512,29.18157577514648,35.70068580799918,25.32258224487305,28.389869141760144,15.696273803710938,22.149728622692308,8.89,2021,5,9,0
434,2021-05-10,0.762,,0.75,26.07639503479004,32.41999125996851,55.896602630615234,62.40651792067592,1.2959175109863277,3.912805505427244,30.802490234375,22.457328431320857,0.762,2021,5,10,0
435,2021-05-11,0.0,,0.03,,,,,,,,,0.0,2021,5,11,0
436,2021-05-12,3.048,,2.38,2.034768417477608,2.6447127001526725,14.13808318413794,21.03760667726237,11.65153384208679,4.783044332575821,13.38506317138672,24.28633145317449,3.048,2021,5,12,0
437,2021-05-13,,,1.02,1.1771471500396724,1.2313197143607508,0.008168490603566,0.0624729746900382,17.01209592819214,19.279659995421547,4.077046426013112,4.999103116666023,,2021,5,13,0
438,2021-05-14,,,3.64,3.4063099473714824,3.885670366370887,5.4640626975178215,10.259564795701154,27.563204288482662,26.29562176509388,44.81856060028076,52.59985690754169,,2021,5,14,0
439,2021-05-15,15.494,,4.630000000000001,59.25236771255732,55.39154842832192,92.69007113834164,92.5714808612572,25.113689422607425,30.078392794253467,60.516258239746094,60.611072090307566,15.494,2021,5,15,0
440,2021-05-16,30.226,,28.680000000000003,26.741223692893985,27.88761974574896,57.55761528015137,57.29664683018163,34.589881896972656,36.50578308510073,85.17987823486328,78.93069897298463,30.226,2021,5,16,0
441,2021-05-17,35.306000000000004,,14.46,47.98960494995117,40.705392339663845,45.1235580444336,48.25583573396096,9.963211059570312,12.4327624756765,41.772422790527344,43.37159651511334,35.306000000000004,2021,5,17,0
442,2021-05-18,8.128,,1.12,4.5343397706747055,5.201703310780249,13.72332239151001,10.456637004503278,5.682499408721924,8.231019985903366,19.32832145690918,39.78660698972011,8.128,2021,5,18,0
443,2021-05-19,0.0,,0.07,1.6150042116641994,4.126489948877497,8.49361863732338,12.992311305321206,0.0237448215484615,0.1496410101325211,0.2859144210815427,3.3213516477178064,0.0,2021,5,19,0
444,2021-05-20,0.0,,0.06,10.070700086653233,12.476725552544735,57.28675079345703,45.713246629658734,26.38988590240479,29.74547105752025,98.72712707519533,74.3960877881297,0.0,2021,5,20,0
445,2021-05-21,19.558,,,21.673493765294552,24.450447956206368,55.66264723375345,61.71748183537136,8.740341186523438,16.48069626992084,15.729839324951172,19.77422527582958,19.558,2021,5,21,0
446,2021-05-22,16.51,,,20.62576961517334,22.96570435823128,14.156709492206572,26.04688429979952,26.630014419555668,20.993271526109453,5.385398864746094,3.672185207116804,16.51,2021,5,22,0
447,2021-05-23,0.0,,,51.36637020111084,52.83818064574493,50.82198905944824,59.14506958383504,0.4699020385742182,0.8615171187539924,0.3940277099609373,1.3270926288991682,0.0,2021,5,23,0
448,2021-05-24,0.762,,,1.1305211037397376,2.9181403222533158,1.8829899542033668,3.600875638359399,1.727864265441894,4.24017198063398,73.7556083202362,63.88293575714333,0.762,2021,5,24,0
449,2021-05-25,29.972,,,59.207259114831686,64.82886668012084,62.733990194018325,79.04212828167829,52.04508209228516,50.25542970701892,4.760112762451171,7.40815234258838,29.972,2021,5,25,0
450,2021-05-26,7.62,,,1.5236663818359368,1.588547174591905,0.7082464508712286,0.7340429279617113,6.626903533935547,8.217568656459607,0.6217894554138177,3.6056396735176977,7.62,2021,5,26,0
451,2021-05-27,3.048,,,,,,,,,,,3.048,2021,5,27,0
452,2021-05-28,31.242,,,25.350324630737305,30.578538477976927,108.53989019989967,77.36656853704446,21.54544448852539,22.77315432703124,36.91261291503906,39.29094199282159,31.242,2021,5,28,0
453,2021-05-29,9.652,,,,,,,,,,,9.652,2021,5,29,0
454,2021-05-30,1.778,,,21.064027577638623,23.79092316142666,18.767322540054906,28.463410758223887,44.22268486022949,43.740577474613794,80.89302444458008,72.32089009983474,1.778,2021,5,30,0
455,2021-05-31,,,,,,,,,,,,,2021,5,31,0
456,2021-06-01,16.509999999999998,,16.540000000000003,19.93641145527363,26.33936518652031,73.17433834075928,61.44056152117733,38.03768539428711,35.67146125454184,90.22966766357422,102.60213713598203,16.509999999999998,2021,6,1,0
457,2021-06-02,0.762,,1.7300000000000004,0.0374406762421124,0.0715450753029075,6.680225372314453,9.590044029271793,16.071628876030445,14.562622561882089,21.696691513061523,24.62071151908606,0.762,2021,6,2,0
458,2021-06-03,6.8580000000000005,,0.53,8.736611008644104,8.856937515520785,30.423940658569336,37.359215644059205,11.989201545715332,11.975400765108702,18.859153747558597,31.157745821614697,6.8580000000000005,2021,6,3,0
459,2021-06-04,0.0,,0.5800000000000001,3.0152673721313468,3.9697469126188114,31.61015200614929,24.5892061437317,16.55146312713623,20.97499890469033,4.154315948486328,7.916624661993282,0.0,2021,6,4,0
460,2021-06-05,2.794,,6.24,37.44902038574219,37.66131530165211,37.271629333496094,24.79980588108161,29.78404998779297,29.876778393830914,39.77946853637695,44.87803973054071,2.794,2021,6,5,0
461,2021-06-06,4.318,,7.0200000000000005,,,,,,,,,4.318,2021,6,6,0
462,2021-06-07,17.272000000000002,,12.950000000000005,,,,,,,,,17.272000000000002,2021,6,7,0
463,2021-06-08,17.526,,13.110000000000005,0.0752607830218036,0.0792832945411383,0.0178963968411425,0.0239242167531048,12.493019506335258,12.97798669710258,61.24090425856412,58.34071155999087,17.526,2021,6,8,0
464,2021-06-09,2.032,,1.8200000000000005,20.50182867050171,25.88292609542961,76.94163358211517,97.02591540238046,19.323549270629883,20.174780749130036,40.6352767944336,45.24695649219535,2.032,2021,6,9,0
465,2021-06-10,0.508,,0.0,25.703353881835938,30.400603995932272,17.33401358127594,31.091173672477204,5.409706115722656,7.21178516928506,33.46941757202148,52.52484171583534,0.508,2021,6,10,0
466,2021-06-11,22.86,,9.64,,,,,,,,,22.86,2021,6,11,0
467,2021-06-12,3.81,,17.130000000000003,6.547624975442886,5.34943725652647,8.539035275578499,19.223715888162538,0.1365647315978999,0.3335083484785927,4.810358047485352,5.886515660770849,3.81,2021,6,12,0
